           1     1.78574     1.78574           0
           2     1.79207      1.7889  0.00223969
           3     1.85495     1.81092   0.0180378
           4     1.84275     1.81888   0.0151829
           5     1.74223     1.80355   0.0183182
           6     1.76249      1.7967    0.016494
           7     1.79792     1.79688   0.0141386
           8     1.82801     1.80077   0.0128956
           9     1.76811     1.79714   0.0119626
          10     1.78374      1.7958   0.0108412
          11     1.80963     1.79706  0.00992828
          12     1.78778     1.79628  0.00913096
          13     1.81973     1.79809  0.00860489
          14     1.76145     1.79547  0.00837882
          15     1.82265     1.79728  0.00801375
          16     1.78558     1.79655  0.00754617
          17     1.78276     1.79574  0.00714575
          18     1.78606      1.7952  0.00676896
          19     1.82731     1.79689  0.00662027
          20     1.81608     1.79785  0.00635839
