           1     1.19853     1.19853           0
           2     1.20004     1.19929 0.000534854
           3     1.20148     1.20002 0.000696016
           4     1.20081     1.20022 0.000549366
           5     1.20235     1.20064 0.000582081
           6     1.19902     1.20037 0.000544213
           7     1.20166     1.20056 0.000496767
           8     1.20075     1.20058 0.000435266
           9     1.19754     1.20024 0.000501488
          10     1.20246     1.20047  0.00049779
          11     1.20291     1.20069  0.00049972
          12      1.1918     1.19995 0.000843866
          13     1.20203     1.20011 0.000794029
          14     1.20358     1.20036  0.00077505
          15     1.20174     1.20045 0.000728864
          16     1.19741     1.20026 0.000707566
          17     1.20104      1.2003 0.000667432
          18     1.19716     1.20013 0.000652828
          19     1.20723      1.2005 0.000717583
          20     1.19874     1.20041 0.000687113
