           1     1.08239     1.08239           0
           2      1.1264      1.1044   0.0155592
           3     1.11073     1.10651   0.0105149
           4     1.11349     1.10825  0.00802996
           5     1.06119     1.09884   0.0105892
           6     1.09003     1.09737  0.00892563
           7     1.08791     1.09602  0.00775232
           8     1.08103     1.09415  0.00700618
           9     1.10127     1.09494   0.0062723
          10     1.09095     1.09454  0.00565776
          11     1.06594     1.09194  0.00570948
          12     1.09929     1.09255  0.00526646
          13     1.10306     1.09336  0.00492297
          14     1.07856      1.0923  0.00468346
          15     1.12033     1.09417  0.00472934
          16     1.07314     1.09286  0.00461284
          17     1.08116     1.09217  0.00439251
          18     1.09228     1.09217  0.00414848
          19     1.08285     1.09168  0.00395907
          20     1.10872     1.09254  0.00385164
