           1   0.0492602   0.0492602           0
           2    0.048628   0.0489441 0.000223525
           3   0.0489639   0.0489507 0.000149114
           4   0.0527386   0.0498977 0.000827703
           5   0.0459287   0.0491039 0.000970848
           6   0.0463363   0.0486426  0.00091206
           7   0.0492934   0.0487356 0.000786489
           8   0.0527036   0.0492316  0.00082997
           9   0.0493555   0.0492453 0.000737865
          10   0.0480028   0.0491211 0.000674459
          11   0.0503747   0.0492351 0.000622699
          12   0.0471722   0.0490632 0.000594062
          13   0.0488336   0.0490455 0.000548627
          14   0.0494653   0.0490755 0.000510258
          15   0.0495201   0.0491051 0.000477101
          16     0.05157   0.0492592 0.000471499
          17   0.0496865   0.0492843 0.000444433
          18   0.0465504   0.0491324 0.000444939
          19   0.0501953   0.0491884 0.000425023
          20     0.04867   0.0491625 0.000404562
