           1     1.62359     1.62359           0
           2      1.6896     1.65659   0.0233388
           3     1.66609     1.65976   0.0157723
           4     1.67024     1.66238   0.0120449
           5     1.59179     1.64826   0.0158839
           6     1.63504     1.64606   0.0133884
           7     1.63186     1.64403   0.0116285
           8     1.62154     1.64122   0.0105093
           9     1.65191     1.64241  0.00940845
          10     1.63642     1.64181  0.00848664
          11     1.59891     1.63791  0.00856422
          12     1.64894     1.63883  0.00789969
          13     1.65459     1.64004  0.00738445
          14     1.61784     1.63845  0.00702519
          15      1.6805     1.64126  0.00709401
          16     1.60971     1.63928  0.00691926
          17     1.62174     1.63825  0.00658876
          18     1.63842     1.63826  0.00622272
          19     1.62427     1.63753  0.00593861
          20     1.66308      1.6388  0.00577746
