           1     2.16843     2.16843           0
           2     1.89054     2.02948   0.0982507
           3     1.99516     2.01804    0.066163
           4      1.9017     1.98896   0.0556498
           5      2.3546     2.06209   0.0791223
           6     2.11837     2.07147    0.066489
           7     2.09121     2.07429   0.0570503
           8     2.22955     2.09369   0.0531177
           9     2.09885     2.09427   0.0472188
          10     2.13793     2.09863   0.0426984
          11     2.23581      2.1111   0.0405971
          12     2.11342      2.1113   0.0372144
          13     2.04343     2.10608    0.034716
          14     2.24455     2.11597   0.0336158
          15     1.94086     2.10429   0.0333401
          16     2.24332     2.11298   0.0323688
          17     2.25421     2.12129   0.0315128
          18      2.1396     2.12231   0.0297785
          19     2.33893     2.13371   0.0303153
          20     2.04163     2.12911   0.0291471
