           1     -5.0107     -5.0107           0
           2    -5.07643    -5.04356    0.023237
           3    -5.05287    -5.04667    0.015697
           4    -5.05908    -5.04977   0.0120757
           5     -4.9768    -5.03518   0.0162387
           6    -5.02164    -5.03292    0.013688
           7    -5.01788    -5.03077      0.0119
           8    -5.00738    -5.02785   0.0107656
           9    -5.03669    -5.02883  0.00961419
          10    -5.02236    -5.02818  0.00867454
          11    -4.98592    -5.02434  0.00869532
          12    -5.03505    -5.02523  0.00801639
          13    -5.04091    -5.02644   0.0074899
          14    -5.00117    -5.02463  0.00716913
          15    -5.06934    -5.02761  0.00728434
          16    -4.99616    -5.02565   0.0070894
          17    -5.00827    -5.02463  0.00674572
          18    -5.02404    -5.02459  0.00637103
          19    -5.00818    -5.02373  0.00609401
          20    -5.05027    -5.02506  0.00593201
