1  1  -nan
2  1.41115  0.0055607
3  1.73684  0.00789592
4  1.98831  0.00866415
5  2.23638  0.0088692
6  2.44838  0.0114826
7  2.64959  0.0110435
8  2.82839  0.0122251
9  2.98056  0.0149984
10  3.16404  0.0145872
11  3.30803  0.0149549
12  3.45515  0.0166178
13  3.5986  0.0169511
14  3.74086  0.0169967
15  3.89984  0.0194925
16  3.98059  0.020425
17  4.1018  0.019388
18  4.25608  0.0206357
19  4.35265  0.0209984
20  4.46763  0.0199675
21  4.57522  0.0228747
22  4.73398  0.0201673
23  4.80543  0.0295852
24  4.90539  0.0279586
25  5.02677  0.0211827
26  5.10142  0.0260795
27  5.19127  0.0238505
28  5.33616  0.0243639
29  5.399  0.0254305
30  5.47869  0.0281959
31  5.60133  0.0257274
32  5.64556  0.0288304
33  5.71451  0.026803
34  5.88035  0.0297606
35  5.91039  0.0317237
36  6.07332  0.030782
37  6.13466  0.0325232
38  6.13996  0.0308015
39  6.2048  0.0318633
40  6.31232  0.0293385
41  6.44865  0.0347807
42  6.42185  0.0291317
43  6.53707  0.0360528
44  6.59683  0.0292658
45  6.70409  0.0331435
46  6.7862  0.0345372
47  6.81888  0.0361339
48  6.92865  0.0354454
49  6.97328  0.0362078
50  7.11622  0.0327333
51  7.13278  0.0350232
52  7.11165  0.0289289
53  7.26844  0.0328705
54  7.29283  0.0338538
55  7.37835  0.0360663
56  7.45888  0.0331432
57  7.49751  0.0406176
58  7.59223  0.0341792
59  7.71408  0.037516
60  7.69953  0.0414757
61  7.77366  0.0397785
62  7.85694  0.0417447
63  7.9479  0.0413577
64  8.02772  0.0340352
65  8.09887  0.0338026
66  8.0646  0.0410183
67  8.15743  0.041439
68  8.18179  0.0382226
69  8.3434  0.0381581
70  8.34566  0.0424511
71  8.46814  0.0409333
72  8.47177  0.049801
73  8.53629  0.0440155
74  8.61853  0.0420462
75  8.6373  0.0405913
76  8.75133  0.0411828
77  8.79697  0.0453228
78  8.83903  0.0465918
79  8.88989  0.0375263
80  8.90929  0.0410061
81  8.98454  0.0444088
82  8.98632  0.0447498
83  9.03575  0.0406097
84  9.21108  0.0453013
85  9.18063  0.0491547
86  9.23753  0.0484055
87  9.3629  0.0427891
88  9.39007  0.0430208
89  9.44494  0.0482283
90  9.49636  0.0485863
91  9.49988  0.0439399
92  9.58977  0.0493528
93  9.624  0.0484734
94  9.66489  0.0465569
95  9.74767  0.0507909
96  9.76436  0.0502139
97  9.83273  0.04763
98  9.81459  0.0432474
99  9.85991  0.0489236
100  9.94379  0.0524594
