1  -0.440546  -0.440546   0
2  -0.465646  -0.453096   0.00887397
3  -0.415114  -0.440435   0.0119106
4  -0.461023  -0.445582   0.00998329
5  -0.435497  -0.443565   0.00818785
6  -0.429316  -0.44119   0.00715933
7  -0.43072  -0.439695   0.00629088
8  -0.443645  -0.440188   0.00552387
9  -0.455898  -0.441934   0.00517856
10  -0.408481  -0.438589   0.0056386
11  -0.447099  -0.439362   0.00517881
12  -0.459084  -0.441006   0.00500122
13  -0.423769  -0.43968   0.00478905
14  -0.450999  -0.440488   0.00451471
15  -0.445563  -0.440827   0.00422639
16  -0.451198  -0.441475   0.00401164
17  -0.444342  -0.441644   0.0037792
18  -0.429918  -0.440992   0.00362495
19  -0.441389  -0.441013   0.00343422
20  -0.416521  -0.439788   0.003474
21  -0.450455  -0.440296   0.0033455
22  -0.454104  -0.440924   0.00325177
23  -0.440781  -0.440918   0.00311039
24  -0.464872  -0.441916   0.00313685
25  -0.42867  -0.441386   0.00305579
26  -0.453026  -0.441834   0.00297087
27  -0.446017  -0.441989   0.00286488
28  -0.446796  -0.44216   0.0027677
29  -0.448915  -0.442393   0.00268205
30  -0.442463  -0.442396   0.00259265
31  -0.42745  -0.441913   0.00255345
32  -0.438044  -0.441792   0.00247651
33  -0.429322  -0.441415   0.00243013
34  -0.440021  -0.441374   0.002359
35  -0.44667  -0.441525   0.00229645
36  -0.457383  -0.441965   0.00227451
37  -0.444548  -0.442035   0.00221411
38  -0.447501  -0.442179   0.00216051
39  -0.430969  -0.441892   0.00212415
40  -0.438168  -0.441799   0.00207308
41  -0.412689  -0.441089   0.00214065
42  -0.446062  -0.441207   0.00209295
43  -0.441914  -0.441223   0.00204435
44  -0.441301  -0.441225   0.00199788
45  -0.454199  -0.441513   0.00197418
46  -0.42607  -0.441178   0.0019596
47  -0.447364  -0.441309   0.00192232
48  -0.45576  -0.44161   0.0019057
49  -0.447278  -0.441726   0.00187032
50  -0.453553  -0.441963   0.00184781
51  -0.461321  -0.442342   0.00185015
52  -0.457712  -0.442638   0.00183803
53  -0.454783  -0.442867   0.00181758
54  -0.444242  -0.442892   0.0017841
55  -0.448797  -0.443   0.00175489
56  -0.46119  -0.443325   0.00175335
57  -0.448209  -0.44341   0.00172469
58  -0.446549  -0.443464   0.0016958
59  -0.441272  -0.443427   0.00166746
60  -0.383817  -0.442434   0.00191288
61  -0.456667  -0.442667   0.0018957
62  -0.449655  -0.44278   0.00186848
63  -0.444644  -0.442809   0.00183905
64  -0.434115  -0.442674   0.00181533
65  -0.435052  -0.442556   0.00179118
66  -0.445398  -0.442599   0.00176456
67  -0.456236  -0.442803   0.00174992
68  -0.458963  -0.443041   0.00174025
69  -0.446805  -0.443095   0.00171588
70  -0.440559  -0.443059   0.00169175
71  -0.454207  -0.443216   0.0016752
72  -0.436442  -0.443122   0.00165457
73  -0.460804  -0.443364   0.00164954
74  -0.462245  -0.443619   0.00164686
75  -0.457097  -0.443799   0.00163468
76  -0.438321  -0.443727   0.00161476
77  -0.447353  -0.443774   0.00159447
78  -0.442823  -0.443762   0.00157408
79  -0.43652  -0.44367   0.00155682
80  -0.440377  -0.443629   0.0015379
81  -0.451895  -0.443731   0.0015223
82  -0.447113  -0.443772   0.00150429
83  -0.43338  -0.443647   0.00149137
84  -0.452792  -0.443756   0.00147759
85  -0.447036  -0.443794   0.00146071
86  -0.467979  -0.444076   0.00147054
87  -0.460759  -0.444267   0.00146609
88  -0.428037  -0.444083   0.00146098
89  -0.435265  -0.443984   0.00144792
90  -0.454973  -0.444106   0.00143698
91  -0.444935  -0.444115   0.00142121
92  -0.441043  -0.444082   0.00140616
93  -0.433264  -0.443965   0.00139584
94  -0.450803  -0.444038   0.00138289
95  -0.457398  -0.444179   0.00137546
96  -0.45271  -0.444268   0.001364
97  -0.454286  -0.444371   0.00135384
98  -0.461098  -0.444542   0.00135075
99  -0.430476  -0.444399   0.00134455
100  -0.42901  -0.444246   0.00133989
