           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1  0.00297342
           1  0.00640652
           1  0.00994223
           1   0.0240991
           1   0.0283974
           1   0.0344399
           1   0.0538717
           1   0.0776537
           1     0.10598
           1    0.220631
           1    0.336241
           1    0.465009
           1    0.549183
           1    0.680858
           1    0.835951
           1     1.06304
           1     1.26923
           1     1.46799
           1     1.66976
           1     1.93005
           1     2.29857
           1     2.56938
           1     2.77457
           1     3.06912
           1      3.3727
           1     3.76677
           1     3.92531
           1     4.16968
           1     4.39118
           1      4.3505
           1     4.49926
           1     4.69621
           1     4.66159
           1     4.69481
           1      4.7502
           1     4.77026
           1     4.75539
           1     4.93476
           1     4.77657
           1     4.64161
           1     4.48274
           1     4.31305
           1     4.16828
           1     3.95546
           1     3.80989
           1     3.70184
           1     3.49821
           1     3.28763
           1     3.12404
           1      2.9292
           1      2.6914
           1     2.54859
           1     2.34243
           1     2.13632
           1     1.83494
           1      1.7222
           1     1.62307
           1     1.51343
           1     1.34829
           1     1.25816
           1     1.04859
           1    0.998119
           1    0.949206
           1    0.892167
           1    0.742785
           1    0.692384
           1     0.61531
           1    0.534211
           1    0.489738
           1    0.434292
           1    0.377277
           1    0.335861
           1    0.274664
           1    0.229373
           1     0.22454
           1    0.203049
           1     0.18442
           1    0.152928
           1    0.135191
           1    0.122257
           1    0.108885
           1   0.0944705
           1   0.0850624
           1   0.0764795
           1    0.079467
           1   0.0583028
           1     0.05959
           1   0.0566431
           1   0.0559959
           1   0.0630862
           1   0.0663625
           1   0.0732804
           1   0.0650417
           1   0.0697687
           1   0.0692908
           1   0.0881156
           1   0.0884666
           1   0.0965984
           1   0.0982897
           1   0.0975502
           1    0.105529
           1    0.131239
           1    0.147326
           1    0.147404
           1    0.171721
           1    0.164176
           1    0.224349
           1    0.251722
           1    0.279097
           1    0.313083
           1    0.324542
           1    0.360937
           1     0.38026
           1    0.442423
           1    0.457517
           1    0.470731
           1    0.496888
           1    0.531188
           1    0.564632
           1    0.592399
           1    0.636928
           1    0.684789
