          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20           0           0
          20  0.00010686 6.38846e-05
          20 0.000117344 5.86722e-05
          20 0.000475518 0.000125425
          20 0.000802475 0.000138044
          20  0.00164316 0.000183339
          20  0.00315915 0.000284247
          20   0.0057924 0.000448866
          20   0.0111364 0.000431186
          20   0.0203009 0.000504103
          20    0.031048  0.00070596
          20    0.048913 0.000993848
          20   0.0740037  0.00165254
          20    0.108036   0.0017502
          20    0.153528  0.00253268
          20     0.20696   0.0028761
          20     0.27443  0.00260858
          20    0.353096  0.00242285
          20    0.451248   0.0028166
          20    0.551086  0.00423449
          20    0.662101  0.00480513
          20    0.795503  0.00460504
          20    0.921798  0.00736557
          20     1.05315  0.00725724
          20     1.19099  0.00633655
          20     1.32251  0.00543865
          20     1.46889  0.00618861
          20     1.61194   0.0072491
          20     1.73943  0.00791129
          20     1.86992  0.00506638
          20     1.99077  0.00717611
          20       2.086  0.00978111
          20     2.18549  0.00889094
          20     2.27298  0.00948116
          20      2.3355  0.00687688
          20     2.41158  0.00825601
          20     2.46355  0.00796757
          20       2.496  0.00764305
          20     2.52441  0.00604412
          20     2.56742  0.00757209
          20     2.56824  0.00676385
          20       2.583  0.00736636
          20     2.57927  0.00952057
          20     2.58002  0.00518925
          20     2.53716   0.0072217
          20     2.52973  0.00853348
          20     2.50729  0.00510635
          20     2.47002  0.00660899
          20     2.44697  0.00628184
          20     2.40795  0.00640599
          20     2.36595  0.00780046
          20     2.33653  0.00537841
          20     2.28953  0.00505689
          20     2.24479  0.00483425
          20     2.19812   0.0069089
          20     2.15986  0.00547002
          20     2.11427  0.00549412
          20     2.07746  0.00590159
          20     2.02358  0.00637972
          20     1.97718  0.00413154
          20     1.91957  0.00479215
          20      1.8923  0.00680001
          20     1.84579  0.00588144
          20     1.79864  0.00522212
          20     1.76006  0.00459753
          20     1.72322  0.00604238
          20     1.68692  0.00479095
          20     1.64124  0.00478525
          20     1.60499  0.00379828
          20     1.56132  0.00517651
          20     1.53034  0.00514797
          20     1.49341  0.00482563
          20     1.46454  0.00452951
          20      1.4304  0.00374973
          20     1.39651  0.00339554
          20     1.36496  0.00333845
          20      1.3337   0.0051439
          20     1.30611  0.00447175
          20     1.28053  0.00343144
          20     1.25274  0.00421879
          20     1.22189  0.00372822
          20     1.19952   0.0038138
          20     1.16931  0.00483562
          20     1.14818  0.00377726
          20     1.12896  0.00395913
          20     1.10246  0.00301179
          20     1.07864  0.00288016
          20     1.06743  0.00464396
          20     1.04736   0.0034847
          20     1.02992  0.00414817
          20      1.0111  0.00346233
          20    0.986829  0.00289608
          20    0.972416  0.00318805
          20     0.95078  0.00323745
          20    0.933466  0.00260596
          20     0.92242  0.00354687
          20    0.909095  0.00369044
          20    0.895925   0.0041756
          20    0.889915  0.00335772
          20    0.871237  0.00355732
          20    0.858589  0.00294706
          20    0.842234  0.00280184
          20     0.83242  0.00302056
          20    0.826678  0.00294089
          20    0.812895  0.00320856
          20    0.802876  0.00280788
          20    0.793899  0.00233337
          20    0.787005  0.00304026
          20    0.778846  0.00259044
          20    0.770107  0.00273248
          20    0.766697  0.00215615
          20    0.756108  0.00288454
          20    0.742978  0.00283149
          20    0.740852  0.00214391
          20    0.737155  0.00248671
          20    0.723882  0.00248927
          20    0.722676  0.00353158
          20    0.713927  0.00222452
          20    0.711852  0.00255903
          20    0.708473  0.00268667
          20    0.703066  0.00295782
          20    0.697025  0.00222407
          20    0.693253  0.00246298
          20    0.690656     0.00227
          20    0.695148  0.00245658
          20    0.684998  0.00236996
          20    0.683933  0.00257298
          20    0.682707   0.0028246
          20    0.675258  0.00298605
          20    0.679197  0.00295264
          20    0.672843  0.00284838
          20    0.674754  0.00323263
          20    0.675835   0.0022776
          20    0.668065  0.00221565
          20     0.67107  0.00238641
          20    0.668255  0.00234866
          20     0.66753  0.00273471
          20    0.672564  0.00196613
          20    0.668763  0.00270187
          20    0.665691  0.00362496
          20    0.668855  0.00264203
          20    0.672514  0.00229365
          20    0.669661  0.00189441
          20    0.671517  0.00291218
          20    0.671582  0.00336816
          20    0.675985  0.00229788
          20    0.675852  0.00236204
          20    0.683655  0.00234448
          20    0.682597  0.00399917
          20    0.686838  0.00234598
          20    0.687754  0.00221006
          20    0.691663  0.00249392
          20    0.695736  0.00244994
          20    0.697632  0.00264998
          20    0.700879  0.00238214
          20    0.706048  0.00305937
          20    0.706776  0.00276068
          20    0.713419  0.00296397
          20    0.717776  0.00239576
          20    0.716901  0.00220285
          20    0.727188  0.00220498
          20    0.732534  0.00270303
          20    0.739603  0.00257001
          20    0.742489  0.00259408
          20    0.744938  0.00309865
          20    0.752847  0.00367922
          20     0.75973  0.00212104
          20    0.763578  0.00230838
          20    0.770932  0.00249703
          20    0.775923  0.00219292
          20    0.784025  0.00225517
          20    0.795238  0.00201582
          20    0.799021  0.00245682
          20    0.807154  0.00203171
          20     0.81394  0.00319541
          20    0.818676  0.00233434
          20     0.82863  0.00236108
          20    0.835045  0.00245448
          20    0.840654   0.0019286
          20    0.850608  0.00295281
          20    0.863366  0.00252355
          20     0.86707  0.00254094
          20    0.874459  0.00284978
          20    0.882296  0.00286337
          20    0.893376  0.00220163
          20    0.895227  0.00245018
          20     0.91372  0.00230545
          20    0.922744  0.00274682
          20    0.926199  0.00262868
          20    0.936548  0.00293569
          20    0.945583  0.00201993
          20    0.948103  0.00185468
          20    0.964409  0.00239552
          20    0.967791  0.00233858
          20    0.979229  0.00209049
          20    0.985461  0.00308389
          20    0.997261  0.00175126
          20     1.00147  0.00267605
          20     1.01479  0.00296961
          20     1.01779  0.00257197
          20     1.03003  0.00282807
          20     1.03422  0.00184659
          20     1.04397   0.0024952
          20     1.05286  0.00237614
          20     1.06029  0.00232331
          20     1.06993  0.00281266
          20     1.07606  0.00272793
          20     1.08402  0.00296297
          20     1.09195    0.002932
          20     1.09622  0.00318502
          20     1.10271  0.00271668
          20     1.11205  0.00260101
          20     1.12123  0.00232374
          20     1.12685  0.00227726
          20     1.12973  0.00282855
          20     1.14021  0.00289189
          20     1.14423  0.00275955
          20     1.15072  0.00261628
          20     1.15203   0.0028972
          20       1.165  0.00277973
          20     1.17152  0.00278544
          20     1.17348  0.00292366
          20     1.17825  0.00323721
          20     1.18143   0.0034013
          20     1.18664  0.00229624
          20     1.18937  0.00233726
          20     1.19294  0.00250409
          20     1.20499  0.00311578
          20     1.20394  0.00295471
          20     1.20205  0.00245267
