           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1 0.000458557
           1  0.00181314
           1  0.00224053
           1  0.00930329
           1  0.00832215
           1   0.0168904
           1   0.0308338
           1   0.0478543
           1   0.0822962
           1    0.108108
           1    0.141135
           1    0.209503
           1    0.261954
           1    0.363228
           1    0.459575
           1    0.556956
           1    0.652251
           1    0.802124
           1    0.896371
           1     1.03363
           1     1.13615
           1     1.31613
           1     1.48189
           1     1.62296
           1     1.74271
           1     1.91156
           1     2.01875
           1     2.06541
           1      2.2419
           1     2.30372
           1     2.29583
           1     2.43016
           1     2.45735
           1     2.50684
           1     2.54405
           1     2.55588
           1     2.55261
           1      2.5485
           1     2.54359
           1     2.60409
           1     2.52313
           1      2.5467
           1     2.51056
           1     2.47071
           1      2.4657
           1     2.42317
           1     2.35374
           1      2.3676
           1     2.25497
           1     2.23201
           1     2.18705
           1     2.17982
           1     2.08518
           1     2.07437
           1     2.04625
           1     1.95066
           1     1.90619
           1      1.9185
           1     1.83421
           1      1.7918
           1     1.74814
           1     1.71856
           1      1.6816
           1     1.65973
           1     1.61486
           1      1.5598
           1     1.52528
           1     1.48628
           1     1.47419
           1     1.44258
           1     1.41679
           1     1.37238
           1     1.31621
           1     1.32521
           1     1.28158
           1     1.24786
           1     1.24866
           1     1.20393
           1     1.17651
           1     1.17137
           1     1.13333
           1     1.08449
           1     1.08451
           1     1.06026
           1     1.04039
           1     1.02842
           1     1.01333
           1    0.970583
           1    0.966162
           1    0.954098
           1    0.935258
           1    0.929254
           1    0.899421
           1    0.875624
           1    0.889622
           1    0.838267
           1    0.848028
           1    0.837989
           1    0.836373
           1    0.803012
           1     0.79621
           1    0.791584
           1    0.795968
           1    0.789751
           1    0.762721
           1    0.748817
           1    0.772388
           1     0.75054
           1    0.753696
           1    0.732164
           1    0.739642
           1    0.714401
           1    0.732314
           1    0.724682
           1     0.69719
           1    0.709022
           1     0.70764
           1     0.68363
           1    0.668745
           1    0.696602
           1    0.697907
           1      0.6892
           1    0.691686
           1    0.688965
           1    0.698528
           1    0.669866
           1    0.691036
           1    0.658135
           1    0.680811
           1     0.66602
           1       0.674
           1    0.668159
           1    0.646927
           1    0.674351
           1    0.673952
           1     0.66265
           1    0.654203
           1     0.66964
           1    0.658115
           1    0.686802
