           1     1.37881     1.37881           0
           2     1.54284     1.46082   0.0579924
           3     1.44432     1.45532   0.0389216
           4     1.32034     1.42158    0.041307
           5     1.37059     1.41138   0.0342811
           6     1.26118     1.38635   0.0365835
           7      1.4082     1.38947   0.0314902
           8     1.36601     1.38654   0.0276901
           9     1.42889     1.39124     0.02501
          10     1.34057     1.38617   0.0230165
          11     1.39052     1.38657   0.0209275
          12     1.29213      1.3787   0.0206102
          13     1.45603     1.38465   0.0198647
          14     1.34289     1.38167   0.0186684
          15     1.28601     1.37529    0.018481
          16      1.3681     1.37484   0.0173314
          17     1.42955     1.37806    0.016608
          18     1.36229     1.37718   0.0157084
          19     1.37215     1.37692   0.0148839
          20     1.50118     1.38313   0.0153819
