           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1           0
           1 0.000180344
           1  0.00089252
           1  0.00194361
           1 0.000174907
           1  0.00554078
           1  0.00668529
           1  0.00950388
           1   0.0238605
           1   0.0352718
           1   0.0571666
           1    0.100004
           1    0.128597
           1    0.208471
           1    0.291557
           1    0.379321
           1    0.497265
           1    0.622965
           1    0.810481
           1    0.980396
           1     1.20487
           1     1.38851
           1     1.68181
           1      1.9497
           1     2.18348
           1     2.49979
           1      2.7716
           1     3.02477
           1     3.34044
           1     3.62441
           1     3.90905
           1     4.13462
           1     4.27392
           1     4.49359
           1     4.62145
           1     4.72705
           1     4.88167
           1     4.89834
           1     4.91353
           1     4.93181
           1     4.94121
           1     4.83824
           1     4.78322
           1     4.68333
           1     4.54431
           1     4.39162
           1      4.2268
           1      4.0891
           1     3.89283
           1     3.70277
           1      3.4928
           1     3.28192
           1     3.10389
           1      2.9027
           1     2.72704
           1     2.48119
           1     2.33355
           1     2.14296
           1     1.94722
           1     1.80781
           1     1.64972
           1     1.49121
           1     1.36574
           1     1.24012
           1     1.12679
           1     1.01925
           1    0.910099
           1    0.812541
           1    0.731911
           1    0.628324
           1    0.567653
           1    0.489937
           1    0.433892
           1    0.386166
           1    0.342763
           1    0.305767
           1    0.257098
           1    0.236833
           1    0.197976
           1     0.17815
           1    0.135077
           1    0.122053
           1    0.113168
           1    0.102624
           1   0.0885078
           1   0.0762625
           1   0.0619191
           1   0.0568827
           1   0.0566515
           1   0.0480443
           1   0.0409999
           1    0.041218
           1   0.0371632
           1   0.0408107
           1   0.0424258
           1   0.0390993
           1   0.0458304
           1   0.0481024
           1   0.0529116
           1   0.0519922
           1   0.0596377
           1   0.0685156
           1   0.0739907
           1   0.0872286
           1   0.0995164
           1    0.111102
           1    0.129376
           1    0.138036
           1    0.157161
           1     0.17275
           1    0.193685
           1    0.207058
           1    0.237723
           1    0.267548
           1    0.281395
           1    0.323374
           1    0.345788
           1    0.377886
           1    0.415189
           1    0.450541
           1    0.487656
           1    0.513599
           1    0.559628
           1    0.594646
