           1    0.404912    0.404912           0
           2     0.28509    0.345001   0.0599107
           3    0.311972    0.333991   0.0362994
           4    0.414041    0.354004   0.0325472
           5    0.340015    0.351206   0.0253657
           6    0.221731    0.329627     0.02991
           7    0.274423    0.321741   0.0264802
           8    0.386719    0.329863   0.0243284
           9    0.265113    0.322669   0.0226297
          10    0.334129    0.323815   0.0202731
          11    0.367315    0.327769   0.0187592
          12    0.317982    0.326954   0.0171442
          13    0.355798    0.329172   0.0159257
          14     0.32276    0.328714   0.0147514
          15    0.318064    0.328004   0.0137512
          16    0.360376    0.330028   0.0130212
          17    0.358975     0.33173   0.0123492
          18     0.29335    0.329598   0.0118366
          19     0.31306    0.328728   0.0112301
          20    0.343438    0.329463   0.0106792
           1    0.415077    0.415077           0
           2    0.401605    0.408341  0.00673588
           3    0.400622    0.405768  0.00466295
           4    0.416955    0.408565  0.00432363
           5    0.365681    0.399988  0.00920737
           6     0.40129    0.400205  0.00752091
           7    0.440847    0.406011  0.00860889
           8    0.422764    0.408105  0.00774404
           9    0.381106    0.405105  0.00745943
          10    0.395608    0.404156  0.00673918
          11    0.401831    0.403944  0.00609948
          12    0.412571    0.404663  0.00561426
          13    0.432473    0.406802  0.00558988
          14    0.396604    0.406074  0.00522624
          15     0.40939    0.406295  0.00487039
          16    0.432959    0.407961  0.00485106
          17    0.455751    0.410773  0.00535414
          18    0.415282    0.411023  0.00505414
          19    0.426976    0.411863  0.00485392
          20    0.392072    0.410873  0.00470995
           1    0.421867    0.421867           0
           2    0.425812    0.423839  0.00197251
           3    0.412225    0.419968  0.00403529
           4    0.412763    0.418167  0.00337431
           5    0.399336      0.4144  0.00458429
           6    0.416712    0.414786  0.00376283
           7     0.45089    0.419944  0.00605942
           8    0.435139    0.421843  0.00558081
           9    0.434743    0.423276  0.00512627
          10    0.397931    0.420742  0.00523898
          11    0.399488     0.41881  0.00511759
          12    0.445976    0.421073  0.00519131
          13    0.423017    0.421223  0.00477765
          14     0.37627    0.418012   0.0054658
