           1      68.089      68.089           0
           2     82.9211     75.5051     7.41604
           3     82.5399       77.85     4.88173
           4       76.07      77.405     3.48047
           5     79.5862     77.8412     2.73103
           6     88.9457      79.692     2.89786
           7     83.8092     80.2802     2.51878
           8        67.2     78.6451     2.72607
           9     83.5151     79.1863     2.46431
          10     77.4488     79.0125     2.21098
          11     75.1253     78.6591     2.03089
          12     79.8418     78.7577     1.85656
          13     76.3751     78.5744     1.71759
          14     78.3243     78.5565     1.59028
          15     78.2482      78.536     1.48061
          16      81.652     78.7307     1.39861
          17     71.3201     78.2948      1.3842
          18     80.7875     78.4333     1.31236
          19      86.656     78.8661     1.31465
          20     72.2212     78.5338     1.29068
           1     37.5956     37.5956           0
           2     53.1964      45.396     7.80037
           3     47.0672     45.9531     4.53787
           4     42.8739     45.1833      3.2998
           5     39.0511     43.9568     2.83502
           6     37.4693     42.8756     2.55487
           7     47.6795     43.5619     2.26569
           8       43.86     43.5991      1.9625
           9     46.8718     43.9628     1.76855
          10     45.0369     44.0702     1.58548
          11     43.6248     44.0297     1.43469
          12      40.945     43.7726     1.33468
          13      46.251     43.9633     1.24244
          14     40.2512     43.6981     1.18044
          15     52.8567     44.3087     1.25716
          16     53.1763     44.8629     1.30002
          17     38.8619     44.5099     1.27115
          18     39.4366     44.2281     1.23115
          19     52.5946     44.6684     1.24503
          20     43.2489     44.5974     1.18327
           1     23.1211     23.1211           0
           2     29.0526     26.0869     2.96572
           3     21.6734     24.6157     2.25746
           4     20.5979     23.6113     1.88599
           5     24.1865     23.7263     1.46541
           6     21.4817     23.3522     1.25362
           7     22.9044     23.2882     1.06143
           8     29.6218     24.0799     1.21316
           9     22.0769     23.8574     1.09281
          10     28.2894     24.3006     1.07323
          11      26.864     24.5336     0.99835
          12     24.4542      24.527    0.911388
          13     25.9837      24.639    0.845811
          14     18.9613     24.2335    0.881857
          15     22.0909     24.0906    0.833298
          16     29.3148     24.4172    0.845101
          17     20.7572     24.2019    0.822511
          18     22.9114     24.1302    0.778778
          19     21.8841      24.012    0.746075
          20     25.5362     24.0882     0.71188
           1     16.2173     16.2173           0
           2      17.671     16.9441    0.726865
           3     14.7009     16.1964    0.857463
           4     13.1808     15.4425    0.967453
           5     17.5812     15.8702    0.862868
           6     13.8797     15.5385    0.778735
           7     16.1755     15.6295    0.664412
           8       15.61      15.627    0.575403
           9      12.926     15.3269    0.589563
          10     15.9181      15.386    0.530624
          11     13.8364     15.2452    0.500214
          12     15.1752     15.2393    0.456668
          13     14.7462     15.2014    0.421782
          14     14.7177     15.1669     0.39202
          15     14.4653     15.1201    0.367936
          16     14.3852     15.0742    0.347224
          17     13.5822     14.9864    0.337761
          18     13.4262     14.8997     0.33003
          19     16.1953     14.9679    0.319538
          20     14.7539     14.9572    0.303329
           1     11.2361     11.2361           0
           2     9.52588      10.381    0.855116
           3     9.74187      10.168    0.537707
           4     9.37653      9.9701    0.428615
           5     11.1295      10.202    0.404965
           6     10.5043     10.2524    0.334469
           7     9.93043     10.2064    0.286395
           8     11.4586     10.3629    0.293287
           9     10.5969     10.3889    0.259957
          10     9.70228     10.3202    0.242439
          11     10.4641     10.3333    0.219684
          12     9.56228     10.2691    0.210585
          13     9.75195     10.2293    0.197752
          14     10.5962     10.2555    0.184949
          15     8.60433     10.1454    0.204358
          16     9.14201     10.0827    0.201184
          17     10.2859     10.0946    0.189357
          18      11.053     10.1479    0.186297
          19     9.86899     10.1332     0.17683
          20     10.2604     10.1396    0.167876
           1     7.83406     7.83406           0
           2     7.27327     7.55366    0.280392
           3     7.14727      7.4182    0.211085
           4      7.2445     7.37478    0.155448
           5     7.48579     7.39698     0.12244
           6     7.80725     7.46536    0.121119
           7     6.94864     7.39154    0.126204
           8     7.89772     7.45481    0.126289
           9     7.58433      7.4692    0.112302
          10     6.01834     7.32412    0.176464
          11     7.31163     7.32298    0.159622
          12     7.49286     7.33714      0.1464
          13     7.45449     7.34617    0.134971
          14     7.87327     7.38382    0.130508
          15     6.64279     7.33441    0.131156
          16     6.90662     7.30768    0.125565
          17     7.87356     7.34096    0.122555
          18     7.96643     7.37571    0.120657
          19     7.12031     7.36227    0.114919
          20      6.9419     7.34125     0.11103
           1     5.59001     5.59001           0
           2     5.98921     5.78961      0.1996
           3     5.39436     5.65786    0.175038
           4     5.48868     5.61556    0.130797
           5     5.27025      5.5465    0.122615
           6       5.418     5.52508     0.10238
           7     5.48667      5.5196   0.0867006
           8     5.74371     5.54761   0.0801407
           9     5.27745     5.51759   0.0767877
          10     4.98539     5.46437   0.0868878
          11     5.35881     5.45478   0.0791766
          12     5.55814     5.46339   0.0727895
          13      5.5635     5.47109   0.0673979
          14     5.49677     5.47292   0.0624253
          15     5.56362     5.47897   0.0584285
          16     5.14319     5.45798   0.0585455
          17     5.42753     5.45619   0.0550231
          18     5.77164     5.47372   0.0547564
          19     5.37879     5.46872   0.0520348
          20     5.38788     5.46468   0.0495297
           1     4.41886     4.41886           0
           2     4.42906     4.42396      0.0051
           3     4.46079     4.43624   0.0126259
           4     4.43339     4.43553  0.00895615
           5     4.16241      4.3809   0.0550614
           6      4.5534     4.40965   0.0533638
           7     4.26729     4.38932   0.0494739
           8     4.46771     4.39912   0.0439519
           9     4.49413     4.40967   0.0401738
          10     4.00895      4.3696   0.0538234
          11     4.18933     4.35321   0.0513694
          12     4.20189      4.3406   0.0485596
          13     4.30343     4.33774   0.0447597
          14     4.33915     4.33784   0.0414396
          15     4.26338     4.33288   0.0388962
          16     4.23089      4.3265   0.0369382
